代碼,公司名稱,英文名稱,市場,產業,上市日期,網站,主要產品
"4557","永新-KY","Yong Xin Automotive","上市","汽車工業","2015/10/12","https://www.yusin.com","Automotive Parts; Auto Components; Automotive Systems; Vehicle Parts; Automotive Solutions; Auto Manufacturing"
"4558","寶緯","Bao Wei","上櫃","電機機械","2022/03/17","https://www.alformer.com.tw","Industrial Products; Manufacturing; Industrial Solutions; Industrial Equipment; Manufacturing Systems; Industrial Services"
"4560","強信-KY","Chyau Shin","上市","電機機械","2017/05/26","https://www.strongh.cn","電機設備; 機械; 工業設備"
"4561","健椿","Jian Chun Machinery","上櫃","電機機械","2018/06/11","https://www.kenturn.com.tw","Machinery Equipment; Industrial Machinery; Machine Tools; Machinery Systems; Manufacturing Equipment; Machinery Solutions"
"4562","穎漢","穎漢 Co., Ltd.","上市","電機機械","2017/08/21","https://www.ylm.com.tw","電機設備; 機械設備; 工業機械; 電機產品; 機械零件; 電機系統"
"4563","百德","Bai De Machinery","上櫃","電機機械","2018/07/12","https://www.quaser.com","Machinery Equipment; Industrial Machinery; Manufacturing Equipment; Mechanical Systems; Machinery Solutions; Industrial Equipment"
"4564","元翎","Yuan Ling Precision","上市","電機機械","2019/03/07","https://www.twmosa.com","Precision Parts; Mechanical Components; Precision Manufacturing; Industrial Parts; Precision Solutions; Component Manufacturing"
"4566","時碩工業","Shi Shuo Industrial","上市","電機機械","2018/02/05","https://www.globaltekww.com","Machinery Equipment; Industrial Machinery; Machine Tools; Machinery Systems; Manufacturing Equipment; Machinery Solutions"
"4568","科際精密","KJE Precision","上櫃","電機機械","2018/10/03","https://www.koge.com","精密機械零件; CNC加工; 模具設計製造; 精密加工服務"
"4569","六方科-KY","SixC Technology","上市","汽車工業","2023/07/31","https://sixxontech.com","汽車零組件; 車用電子; 汽車內裝; 車用材料"
"4571","鈞興-KY","鈞興 Co., Ltd.","上市","電機機械","2019/09/17","https://www.khgears.com","電機設備; 機械設備; 工業機械; 電機產品; 機械零件; 電機系統"
"4572","駐龍","Zhu Long Machinery","上市","電機機械","2019/09/10","https://www.drewloong.com.tw","Machinery Equipment; Industrial Machinery; Machine Tools; Machinery Systems; Manufacturing Equipment; Machinery Solutions"
"4576","大銀微系統","Hiwin Mikrosystem","上市","電機機械","2019/09/04","https://www.hiwinmikro.tw","Linear Motion Systems; Ball Screws; Linear Guideways; Motion Control; Precision Machinery; Automation Components"
"4577","達航科技","Da Hang Technology","上櫃","其他電子業","2022/06/14","https://www.ofunatech.com","電子零組件; 電子產品; 電子設備"
"4580","捷流閥業","捷流閥業 Co., Ltd.","上櫃","電機機械","2020/01/06","https://www.valuevalves.com","電機設備; 機械設備; 工業機械; 電機產品; 機械零件; 電機系統"
"4581","光隆精密-KY","Kuang Long Precision-KY","上市","汽車工業","2020/03/09","https://www.wkgroup.com","Precision Parts; Mechanical Components; Precision Manufacturing; Industrial Parts; Precision Solutions; Component Manufacturing"
"4583","台灣精銳","台灣精銳 Co., Ltd.","上市","電機機械","2022/05/09","https://www.apexdyna.com","電機設備; 機械設備; 工業機械; 電機產品; 機械零件; 電機系統"
"4584","君帆","君帆 Co., Ltd.","上櫃","電機機械","2022/10/05","https://jfc.co.com","電機設備; 機械設備; 工業機械; 電機產品; 機械零件; 電機系統"
"4585","達明","Techman Robot","上市","其他電子業","2025/09/26","https://www.tm-robot.com","Collaborative Robots; AI Vision Systems; Robot Controllers; Automation Software; Industrial Cobots; Smart Manufacturing Solutions"
"4588","玖鼎電力","玖鼎電力 Co., Ltd.","上市","其他電子業","2024/01/29","https://www.archmeter.com","電子產品; 電子製造; 電子設備; 電子系統; 電子應用; 電子服務"
"4609","唐鋒","唐鋒 Co., Ltd.","上櫃","居家生活","2000/05/19","https://www.airlux.com.tw","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
"4702","中美實","中美實 Co., Ltd.","上櫃","居家生活","1995/04/21","https://www.aicgroup.com.tw","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
"4706","大恭","Da Gong Chemical","上櫃","化學工業","1998/04/17","https://www.tkc.com.tw","Chemical Products; Industrial Chemicals; Chemical Processing; Specialty Chemicals; Chemical Materials; Chemical Solutions"
"4707","磐亞","Panya","上櫃","化學工業","1998/05/20","https://www.pacc.com.tw","化學品; 工業化學; 化工原料; 特用化學品; 化學材料; 化工產品"
"4711","永純","Yong Chun Chemical","上櫃","化學工業","1999/02/24","https://www.yongshunchemical.com","Chemical Products; Industrial Chemicals; Chemical Manufacturing; Chemical Solutions; Specialty Chemicals; Chemical Materials"
"4714","永捷","Yong Jie Chemical","上櫃","化學工業","2000/03/27","https://www.u-best-inno.com","Chemical Products; Industrial Chemicals; Chemical Processing; Specialty Chemicals; Chemical Materials; Chemical Solutions"
"4716","大立","Da Li Chemical","上櫃","化學工業","2000/03/27","https://www.daily-polymer.com","Chemical Products; Industrial Chemicals; Chemical Processing; Specialty Chemicals; Chemical Materials; Chemical Solutions"
"4720","德淵","De Yuan Chemical","上市","化學工業","2015/06/24","https://www.texyear.com","Chemical Products; Adhesives; Chemical Processing; Specialty Chemicals; Chemical Materials; Chemical Solutions"
"4721","美琪瑪","美琪瑪 Co., Ltd.","上櫃","化學工業","2001/03/09","https://www.mechema.com","化學品; 工業化學; 化工原料; 特用化學品; 化學材料; 化工產品"
"4722","國精化","KCC","上市","化學工業","2012/08/15","https://www.qualipoly.com","化學原料; 精密化學; 化工產品"
"4726","永昕","","上櫃","生技醫療業","2013/12/25","https://www.mycenax.com","專業生物製劑CDMO公司,主要提供抗體藥物、蛋白質藥物及疫苗的開發製造服務,是亞洲重要的生物製劑代工廠。"
"4728","雙美","","上櫃","生技醫療業","2012/01/10","https://www.sunmaxbiotech.com","專業醫療美容公司,主要從事醫美產品研發及生產,產品包括玻尿酸填充劑、肉毒桿菌素及醫美器材,應用於醫學美容領域。"
"4729","熒茂","YKM","上櫃","光電業","2009/02/24","https://www.mildex.com.tw","LED背光模組; 光電元件; 顯示器背光"
"4735","豪展","","上櫃","生技醫療業","2011/08/16","https://www.avita.com.tw","專業醫療器材製造商,主要產品為醫療耗材、手術器械及醫療設備,應用於醫院及診所醫療服務。"
"4736","泰博","","上市","生技醫療業","2023/12/22","https://www.taidoc.com","專業體外診斷試劑製造商,主要產品為快篩試劑、血糖檢測試劑及免疫檢測產品,應用於居家檢測及醫療診斷。"
"4737","華廣","","上市","生技醫療業","2010/12/23","https://www.bionime.com","專業生技製藥公司,主要從事學名藥及原料藥生產,產品包括抗生素、心血管藥物及慢性病用藥,並提供藥品代工服務。"
"4739","康普","Kang Pu Chemical","上市","化學工業","2017/09/08","https://www.coremaxcorp.com","Chemical Products; Industrial Chemicals; Chemical Processing; Specialty Chemicals; Chemical Materials; Chemical Solutions"
"4741","泓瀚","Hong Han Chemical","上櫃","化學工業","2017/09/26","https://www.jetbest.com","Chemical Products; Industrial Chemicals; Chemical Manufacturing; Chemical Solutions; Specialty Chemicals; Chemical Materials"
"4743","合一","","上櫃","生技醫療業","2011/09/23","https://www.onenessbio.com","專業生技製藥公司,主要從事新藥研發及臨床試驗,專注於皮膚科藥物、傷口癒合藥物及罕見疾病治療藥物開發。"
"4744","皇將","","上櫃","生技醫療業","2018/07/12","https://www.cvctechnologies.com.tw","專業生技製藥公司,主要從事學名藥及原料藥生產,產品包括心血管藥物、抗生素及慢性病用藥,並提供藥品代工服務。"
"4745","合富-KY","","上櫃","生技醫療業","2013/01/30","https://www.cowealthholding.com","專業生技製藥公司,主要從事學名藥及原料藥生產,產品包括心血管藥物、抗生素及慢性病用藥,並提供藥品代工服務。"
"4746","台耀","","上市","生技醫療業","2011/03/01","https://www.formosalab.com","專業生技製藥公司,主要從事學名藥及特殊製劑生產,產品包括心血管藥物、抗生素及慢性病用藥,並提供藥品代工服務。"
"4747","強生","","上櫃","生技醫療業","2013/12/25","https://www.jcpjohnson.com.tw","專業生技製藥公司,主要從事學名藥及原料藥生產,產品包括心血管藥物、抗生素及慢性病用藥,並提供藥品代工服務。"
"4749","新應材","","上櫃","半導體業","2025/01/17","https://www.aemc.com.tw","專業半導體材料供應商,主要產品為電子化學品、清洗劑及蝕刻液,應用於晶圓製造及封裝製程。"
"4754","國碳科","國碳科 Co., Ltd.","上櫃","化學工業","2016/09/28","https://www.incatech.com.tw","化學品; 工業化學; 化工原料; 特用化學品; 化學材料; 化工產品"
"4755","三福化","三福化 Co., Ltd.","上市","化學工業","2013/11/27","https://www.sfchem.com.tw","化學品; 工業化學; 化工原料; 特用化學品; 化學材料; 化工產品"
"4760","勤凱","Chin Kai","上櫃","其他電子業","2019/03/21","https://www.ampletec.com.tw","電子零組件; 電子產品; 電子材料"
"4763","材料*-KY","Material KY","上市","化學工業","2015/11/09","https://www.acetek.com.cn","化學材料; 化工產品; 特用化學品"
"4764","雙鍵","Shuang Jian Chemical","上市","化學工業","2018/01/04","https://www.dbc.com.tw","Chemical Products; Industrial Chemicals; Chemical Manufacturing; Chemical Solutions; Specialty Chemicals; Chemical Materials"
"4766","南寶","Nanya Plastics (Nan Bao)","上市","化學工業","2018/11/28","https://www.nanpao.com.tw","Chemical Products; Plastic Products; Industrial Chemicals; Plastic Manufacturing; Chemical Solutions; Material Processing"
"4767","誠泰科技","Cheng Tai Ke Ji Technology","上櫃","化學工業","2018/10/29","https://www.chetay.com.tw","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"4768","晶呈科技","Jing Cheng Technology","上櫃","化學工業","2022/04/13","https://www.ingenteccorp.com.tw","Chemical Products; Industrial Chemicals; Chemical Processing; Specialty Chemicals; Chemical Materials; Chemical Solutions"
"4770","上品","Shang Pin Industrial","上市","化學工業","2021/12/22","https://www.alliedsupreme.com","Specialty Chemicals; Industrial Adhesives; Coating Materials; Chemical Intermediates; Polymer Additives; Surface Treatment Agents"
"4771","望隼","","上市","生技醫療業","2024/03/18","https://www.vizionfocus.com","專業生技醫療公司,主要從事新藥研發及醫療技術開發,專注於癌症治療、免疫療法及精準醫療相關產品與服務。"
"4772","台特化","Taiwan Specialty Chemicals","上櫃","化學工業","2024/09/20","https://www.tscs.com.tw","Chemical Products; Industrial Chemicals; Chemical Processing; Specialty Chemicals; Chemical Materials; Chemical Solutions"
"4804","大略-KY","Dalue","上櫃","觀光餐旅","2015/12/04","https://www.dalue.com.tw","餐飲服務; 連鎖餐廳; 餐飲管理; 品牌經營; 餐飲加盟; 餐飲顧問"
"4806","桂田文創","Gui Tian Cultural Creative","上櫃","文化創意業","2016/03/09","https://www.shec.com.tw","Entertainment Services; Cultural Services; Event Management; Cultural Production; Media Services; Entertainment Solutions"
"4807","日成-KY","Ri Cheng Holdings","上市","貿易百貨業","2017/06/26","https://www.regaljewelrygroup.com","Trading Services; Distribution Services; Import & Export; Trading Solutions; Supply Chain; Trading Management"
"4903","聯光通","Lian Guang Tong Technology","上櫃","通信網路業","2001/05/14","https://www.ufoc.com.tw","Communication Equipment; Network Devices; Telecom Products; Networking Solutions; Communication Systems; Telecom Equipment"
"4904","遠傳","FarEasTone (Yuan Chuan)","上市","通信網路業","2005/08/24","https://corporate.fetnet.net","Telecommunications; Mobile Services; Network Services; Telecom Solutions; Communication Services; Mobile Technology"
"4905","台聯電","Taiwan Liton (Tai Lian Dian)","上櫃","通信網路業","2001/12/07","https://www.tainet.net","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"4906","正文","正文 Co., Ltd.","上市","通信網路業","2003/06/30","https://www.gemteks.com","網路設備; 通訊產品; 網路系統; 通訊模組; 網路通訊; 通訊設備"
"4907","富宇","Fu Yu","上櫃","建材營造業","2002/03/04","https://www.fuyu-property.com.tw","建築工程; 房地產開發; 建設開發; 住宅建築; 商業建築; 營建管理"
"4908","前鼎","Qian Ding Communication","上櫃","通信網路業","2002/02/27","https://www.apacoe.com.tw","Communication Equipment; Network Devices; Telecom Products; Networking Solutions; Communication Systems; Telecom Equipment"
